make,model,engine_code,engine_name,displacement,oilNorm,oilCapacity,brakeFluidType,coolantType,gearboxOilType,gearboxOilCapacity,issues,issues
Suzuki,Swift I,SWIFT-I-GEN,Generic Swift I engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Suzuki,Swift II,SWIFT-II-GEN,Generic Swift II engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Suzuki,Swift III,SWIFT-III-GEN,Generic Swift III engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Suzuki,Vitara I,VITARA-I-GEN,Generic Vitara I engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Suzuki,Vitara II,VITARA-II-GEN,Generic Vitara II engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Suzuki,Vitara III,VITARA-III-GEN,Generic Vitara III engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Suzuki,Vitara IV,VITARA-IV-GEN,Generic Vitara IV engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Camry I,CAMRY-I-GEN,Generic Camry I engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Camry II,CAMRY-II-GEN,Generic Camry II engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Camry III,CAMRY-III-GEN,Generic Camry III engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Camry IV,CAMRY-IV-GEN,Generic Camry IV engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Coaster,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Corolla I,1ZZ-FE,1.8L DOHC,1.8L,5W-30,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla I,1.6,1.6L DOHC,1.6L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla I,1.5,1.5L 16V,1.5L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla II,3ZZ-FE,1.6L DOHC,1.6L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla II,1ZZ-FE,1.8L DOHC,1.8L,5W-30,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla II,1.5,1.5L 16V,1.5L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla III,1.3,1.3L 16V,1.3L,5W-30,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla III,1.5,1.5L 16V,1.5L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla III,1.5HSD,1.5L Hybrid,1.5L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla IV,1.2T,1.2L Turbo,1.2L,0W-20,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla IV,1.5,1.5L 16V,1.5L,0W-20,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Corolla IV,1.5HSD,1.5L Hybrid,1.5L,0W-20,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Toyota,Fortuner,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Hiace 16 places,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Hiace Van,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Hilux Double Cabine,2.8D,2.8L Diesel,2.8L,5W-30,5.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Hilux Simple Cabine,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Land Cruiser 300,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Prado,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,RAV 4 Hybride,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,RAV4 I,RAV4-I-GEN,Generic RAV4 I engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,RAV4 II,RAV4-II-GEN,Generic RAV4 II engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,RAV4 III,RAV4-III-GEN,Generic RAV4 III engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,RAV4 IV,RAV4-IV-GEN,Generic RAV4 IV engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Yaris Cross Hybride,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Toyota,Yaris Hybride,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Volkswagen,Amarok,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Volkswagen,Caddy Cargo,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Volkswagen,Crafter,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Volkswagen,Golf 8,GENERIC,Generic engine,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Volkswagen,Golf I,1.1,1.1L 4-cyl,1.1L,10W-40,3.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf I,1.5,1.5L 4-cyl,1.5L,10W-40,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf I,1.6,1.6L 4-cyl,1.6L,10W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf II,1.3,1.3L 4-cyl,1.3L,10W-40,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf II,1.8,1.8L 4-cyl,1.8L,10W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf II,1.6D,1.6L Diesel,1.6L,15W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf III,1.4,1.4L 8V,1.4L,10W-40,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf III,1.6,1.6L 8V,1.6L,10W-40,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf III,2.0,2.0L 4-cyl,2.0L,10W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf III,1.9TDI,1.9L TDI,1.9L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf IV,1.4,1.4L 16V,1.4L,10W-40,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf IV,1.6,1.6L 8V,1.6L,10W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf IV,1.8T,1.8L Turbo,1.8L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf IV,1.9TDI,1.9L TDI,1.9L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf V,1.4,1.4L 8V,1.4L,10W-40,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf V,1.6FSI,1.6L FSI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf V,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf V,1.4TSI,1.4L TSI,1.4L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VI,1.2,1.2L 8V,1.2L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VI,1.2TSI,1.2L TSI,1.2L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VI,1.4,1.4L 16V,1.4L,5W-30,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VI,1.4TSI,1.4L TSI,1.4L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VI,1.6TDI,1.6L TDI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VI,2.0TDI,2.0L TDI,2.0L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VII,1.2TSI,1.2L TSI,1.2L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VII,1.4TSI,1.4L TSI,1.4L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VII,1.6TDI,1.6L TDI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VII,2.0TSI,2.0L TSI (GTI),2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VIII,1.0TSI,1.0L TSI,1.0L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VIII,1.5TSI,1.5L TSI,1.5L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VIII,2.0TSI,2.0L TSI (GTI/R),2.0L,5W-40,5.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Golf VIII,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta I,1.4,1.4L 8V,1.4L,5W-40,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta I,1.6,1.6L 8V,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta I,2.0,2.0L 8V,2.0L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta I,1.9TDI,1.9L TDI,1.9L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta II,1.4TSI,1.4L TSI,1.4L,5W-30,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta II,1.6,1.6L 8V,1.6L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta II,2.0TSI,2.0L TSI,2.0L,5W-30,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta II,1.6TDI,1.6L TDI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta II,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta III,1.0TSI,1.0L TSI,1.0L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta III,1.5TSI,1.5L TSI,1.5L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta III,2.0TSI,2.0L TSI,2.0L,5W-30,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta III,1.6TDI,1.6L TDI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Jetta III,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat I,1.6,1.6L 8V,1.6L,10W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat I,1.8,1.8L 4V,1.8L,10W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat I,2.0,2.0L 4V,2.0L,10W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat I,1.9TDI,1.9L TDI,1.9L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat II,1.6FSI,1.6L FSI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat II,2.0FSI,2.0L FSI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat II,3.6FSI,3.6L FSI V6,3.6L,5W-40,5.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat II,1.9TDI,1.9L TDI,1.9L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat II,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat III,1.4TSI,1.4L TSI,1.4L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat III,1.8TSI,1.8L TSI,1.8L,5W-30,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat III,2.0TSI,2.0L TSI,2.0L,5W-30,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat III,1.6TDI,1.6L TDI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat III,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat IV,1.5TSI,1.5L TSI,1.5L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat IV,2.0TSI,2.0L TSI,2.0L,5W-30,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat IV,1.6TDI,1.6L TDI,1.6L,5W-40,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Passat IV,2.0TDI,2.0L TDI,2.0L,5W-40,5.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo,1.6TDI,1.6L TDI,1.6L,5W-30,4.0L,DOT 4,Ethylene Glycol,Manual,3.5L,generic_specs,generic_specs
Volkswagen,Polo I,CG,1.0L 4-cyl,1.0L,10W-40,3.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo II,AER,1.3L 8V,1.3L,10W-40,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo II,1.4L 60,1.4L 8V,1.4L,10W-40,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo III,AEE,1.4L 8V,1.4L,10W-40,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo III,AGR,1.9L TDI,1.9L,5W-40,4.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo IV,BBY,1.2L 8V,1.2L,10W-40,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo IV,BMD,1.4 16V,1.4L,10W-40,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo IV,AXR,1.4 TDI,1.4L,5W-40,3.8L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo V,CHYA,1.2L TSI,1.2L,5W-30,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo V,CPH,1.2L TSI,1.2L,5W-30,3.5L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VI,1.2,1.2L 8V,1.2L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VI,1.2TSI,1.2L TSI,1.2L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VI,1.2TDI,1.2L TDI,1.2L,5W-40,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VI,1.4,1.4L 16V,1.4L,5W-30,3.6L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VI,CZCA,1.0L TSI,1.0L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VI,CHZ,1.0L TSI,1.0L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VII,CHZ,1.0L TSI,1.0L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VII,CZEA,1.5L TSI,1.5L,5W-30,4.0L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
Volkswagen,Polo VIII,1.0 TSI 95,1.0L TSI,1.0L,5W-30,3.2L,MISSING,MISSING,MISSING,MISSING,"brake_fluid,coolant,gearbox_oil,gearbox_capacity","brake_fluid,coolant,gearbox_oil,gearbox_capacity"
